,block,cond,cuecond,duration,end,endloc,event,manip_accuracy,manip_objend,manip_objstart,manip_x,manip_y,other_objend,other_objstart,other_x,other_y,phase,recog_accuracy,recog_loc_accuracy,start,startloc,studytrial,sub,test_objend,test_objstart,test_x,test_y,testtrial,trialnum,xend,xstart,yend,ystart,all_accuracy,dom_accuracy
0,1,1.0,0,64,66,,EFIX,False,,469.4403582991134,115.0,617.0,,397.23324382533747,955.0,407.0,study,False,False,4,screen,1.0,906,,222.80989654860485,745.0,617.0,11.0,1,,565.5,,485.0,False,False
1,1,1.0,0,36,102,test_objend,ESACC,False,663.5233379467522,470.14944432595047,115.0,617.0,202.408547250357,396.7499212350268,955.0,407.0,study,False,False,68,screen,1.0,906,156.8095022630963,224.30002229157267,745.0,617.0,11.0,1,759.9,565.5,460.9,482.5,False,False
2,1,1.0,0,348,450,,EFIX,False,,650.3057511663264,115.0,617.0,,215.81837271187084,955.0,407.0,study,False,False,104,test_objstart,1.0,906,,148.6323316105887,745.0,617.0,11.0,1,,748.1,,468.4,False,False
3,1,1.0,0,40,490,other_objend,ESACC,False,826.4201836838208,636.8887579475712,115.0,617.0,96.38630608131012,231.93380521174575,955.0,407.0,study,False,False,452,test_objstart,1.0,906,318.36193239770364,123.60942520698008,745.0,617.0,11.0,1,891.6,739.8,334.4,493.5,False,False
4,1,1.0,0,218,708,,EFIX,False,,813.3582851363843,115.0,617.0,,102.92570135782415,955.0,407.0,study,False,False,492,other_objstart,1.0,906,,309.7381151876533,745.0,617.0,11.0,1,,878.9,,337.7,False,False
5,1,1.0,0,56,764,manip_objend,ESACC,False,68.26726887755217,810.0031419692149,115.0,617.0,815.748993257117,107.18717274002516,955.0,407.0,study,False,False,710,other_objstart,1.0,906,593.7561957571475,309.48843274022374,745.0,617.0,11.0,1,153.9,874.7,560.9,336.0,False,False
6,1,1.0,0,126,890,,EFIX,False,,52.90907294595136,115.0,617.0,,832.8861686929373,955.0,407.0,study,False,False,766,manip_objstart,1.0,906,,608.7638047716043,745.0,617.0,11.0,1,,138.1,,569.4,False,False
7,1,1.0,0,22,912,manip_objend,ESACC,False,46.54309830683814,51.090605790105855,115.0,617.0,907.0855858186701,840.7783596168493,955.0,407.0,study,False,False,892,manip_objstart,1.0,906,675.1979413475725,617.1403811127578,745.0,617.0,11.0,1,69.9,129.8,605.5,568.1,False,False
8,1,1.0,0,296,1208,,EFIX,False,,51.70348150753487,115.0,617.0,,913.500547345211,955.0,407.0,study,False,False,914,manip_objstart,1.0,906,,681.053044923815,745.0,617.0,11.0,1,,64.0,,608.5,False,False
9,1,1.0,0,54,1262,test_objend,ESACC,False,594.4447913809995,55.40144402450174,115.0,617.0,279.3073754844293,919.7876494061006,955.0,407.0,study,False,False,1210,manip_objstart,1.0,906,100.07302333796059,685.4001167201534,745.0,617.0,11.0,1,702.5,59.6,526.4,617.4,False,False
10,1,1.0,0,154,1416,,EFIX,False,,578.7255739985922,115.0,617.0,,295.02421934478537,955.0,407.0,study,False,False,1264,test_objstart,1.0,906,,103.56297600976907,745.0,617.0,11.0,1,,687.3,,531.0,False,False
11,1,1.0,0,34,1450,other_objend,ESACC,False,831.3740253339648,577.3927692654282,115.0,617.0,109.35616123474712,294.61909306764215,955.0,407.0,study,False,False,1418,test_objstart,1.0,906,332.3383366390342,109.92001637554465,745.0,617.0,11.0,1,890.9,685.0,318.4,524.9,False,False
12,1,1.0,0,640,2090,,EFIX,False,,828.8268938686775,115.0,617.0,,103.0922887513901,955.0,407.0,study,False,False,1452,other_objstart,1.0,906,,325.52729532252744,745.0,617.0,11.0,1,,891.1,,326.1,False,False
13,1,1.0,0,36,2126,test_objend,ESACC,False,562.9183688599974,826.6266932539742,115.0,617.0,305.1247122079757,87.50822818455416,955.0,407.0,study,False,False,2092,other_objstart,1.0,906,132.76705163556207,312.1084587126725,745.0,617.0,11.0,1,667.5,895.0,509.2,343.3,False,False
14,1,1.0,0,162,2288,,EFIX,False,,570.7389771165099,115.0,617.0,,295.9070462155303,955.0,407.0,study,False,False,2128,test_objstart,1.0,906,,141.2125348543818,745.0,617.0,11.0,1,,672.7,,495.7,False,False
15,1,1.0,0,56,2344,manip_objend,ESACC,False,56.773673476357025,577.4036369819643,115.0,617.0,837.7154946639104,288.5185609280623,955.0,407.0,study,False,False,2290,test_objstart,1.0,906,615.4910641106011,151.42971967219646,745.0,617.0,11.0,1,131.9,676.4,562.8,482.0,False,False
16,1,1.0,0,168,2512,,EFIX,False,,44.47133908485325,115.0,617.0,,852.3612497057806,955.0,407.0,study,False,False,2346,manip_objstart,1.0,906,,627.6652770386459,745.0,617.0,11.0,1,,118.9,,572.7,False,False
17,1,1.0,0,24,2536,manip_objend,ESACC,False,73.15517753378772,39.392638906272786,115.0,617.0,935.0570463880799,854.5231301726127,955.0,407.0,study,False,False,2514,manip_objstart,1.0,906,702.8368800795814,628.5298560927714,745.0,617.0,11.0,1,42.2,117.7,609.8,577.7,False,False
18,1,1.0,0,198,2734,,EFIX,False,,66.2514150792268,115.0,617.0,,925.4421916035599,955.0,407.0,study,False,False,2538,manip_objstart,1.0,906,,694.7555325436423,745.0,617.0,11.0,1,,50.4,,602.3,False,False
19,1,1.0,0,166,2900,manip_objend,ESACC,False,91.56533186747046,81.06694764205695,115.0,617.0,953.585974099871,943.3980337058159,955.0,407.0,study,False,False,2736,manip_objstart,1.0,906,721.4209658722152,710.9190178916301,745.0,617.0,11.0,1,23.6,34.1,611.5,611.8,False,False
20,1,1.0,0,106,3006,,EFIX,False,,554.5026329964538,115.0,617.0,,311.6683654142653,955.0,407.0,study,False,False,2902,test_objstart,1.0,906,,173.62940419180154,745.0,617.0,11.0,1,,650.1,,471.6,False,False
21,1,1.0,0,22,3028,test_objend,ESACC,False,632.4978418935515,556.911025209593,115.0,617.0,233.4041987625758,308.94318247859104,955.0,407.0,study,False,False,3008,test_objstart,1.0,906,150.19161095081174,161.30681944666813,745.0,617.0,11.0,1,729.6,655.5,467.6,482.8,False,False
22,1,1.0,0,170,3198,,EFIX,False,,622.7859022168052,115.0,617.0,,243.2494193209924,955.0,407.0,study,False,False,3030,test_objstart,1.0,906,,161.2150117079672,745.0,617.0,11.0,1,,717.2,,458.2,False,False
23,1,1.0,0,38,3236,other_objend,ESACC,False,790.7232385607496,612.8727274075753,115.0,617.0,128.76039763840436,253.34360066913075,955.0,407.0,study,False,False,3200,test_objstart,1.0,906,306.22743182151396,164.22843846301404,745.0,617.0,11.0,1,851.8,706.7,330.0,457.3,False,False
24,1,1.0,0,550,3786,,EFIX,False,,785.3428614305984,115.0,617.0,,138.0630652998839,955.0,407.0,study,False,False,3238,other_objstart,1.0,906,,308.4208326297042,745.0,617.0,11.0,1,,844.0,,324.9,False,False
25,1,1.0,0,30,3816,test_objend,ESACC,False,605.2996117626378,804.2905010007267,115.0,617.0,263.2899922139085,136.40091641920884,955.0,407.0,study,False,False,3788,other_objstart,1.0,906,121.33268314844105,326.8749149139469,745.0,617.0,11.0,1,709.1,858.6,501.1,310.5,False,False
26,1,1.0,0,198,4014,,EFIX,False,,599.9463726034186,115.0,617.0,,267.6707866017507,955.0,407.0,study,False,False,3818,test_objstart,1.0,906,,127.803168974795,745.0,617.0,11.0,1,,702.7,,496.4,False,False
27,1,1.0,0,44,44,screen,ESACC,True,,,1165.0,197.0,,,115.0,617.0,study,False,False,2,screen,2.0,906,,,535.0,407.0,5.0,2,,,,,False,False
28,1,1.0,0,132,176,,EFIX,True,,617.7386016754983,1165.0,197.0,,517.5161639987683,115.0,617.0,study,False,False,46,test_objstart,2.0,906,,100.34430726254482,535.0,407.0,5.0,2,,611.7,,471.7,False,False
29,1,1.0,0,38,214,test_objend,ESACC,True,697.3229524402592,623.2377154826238,1165.0,197.0,468.16802539259345,512.2335892930099,115.0,617.0,study,False,False,178,test_objstart,2.0,906,101.14988877897987,98.97095533539122,535.0,407.0,5.0,2,479.1,607.1,322.7,474.8,False,False
30,1,1.0,0,226,440,,EFIX,True,,702.0350561047504,1165.0,197.0,,462.8900733435531,115.0,617.0,study,False,False,216,test_objstart,2.0,906,,100.94166632268364,535.0,407.0,5.0,2,,474.9,,325.9,False,False
31,1,1.0,0,50,490,other_objend,ESACC,True,1134.8156149789268,710.5740777709246,1165.0,197.0,39.980995485355244,458.4315870443484,115.0,617.0,study,False,False,442,test_objstart,2.0,906,471.1841253692658,110.32461194130713,535.0,407.0,5.0,2,97.2,465.4,581.2,321.4,False,False
32,1,1.0,0,132,622,,EFIX,True,,1148.4556325779417,1165.0,197.0,,38.109578848368265,115.0,617.0,study,False,False,492,other_objstart,2.0,906,,485.04261668434873,535.0,407.0,5.0,2,,86.5,,591.7,False,False
33,1,1.0,0,50,672,test_objend,ESACC,True,722.9657322446203,1149.3517912284299,1165.0,197.0,446.0307724810027,36.43542232498482,115.0,617.0,study,False,False,624,other_objstart,2.0,906,114.05897597295883,486.03861986471816,535.0,407.0,5.0,2,453.8,86.5,326.9,594.3,False,False
34,1,1.0,0,300,972,,EFIX,True,,717.4302823271402,1165.0,197.0,,451.7922199418666,115.0,617.0,study,False,False,674,test_objstart,2.0,906,,112.60643853705703,535.0,407.0,5.0,2,,458.9,,324.0,False,False
35,1,1.0,0,66,1038,manip_objend,ESACC,True,85.35086408467102,715.3362635851757,1165.0,197.0,1066.873361744495,453.2107346478016,115.0,617.0,study,False,False,974,test_objstart,2.0,906,597.721314660938,110.83307268139777,535.0,407.0,5.0,2,1083.9,461.1,170.4,324.4,False,False
36,1,1.0,0,124,1162,,EFIX,True,,82.229495924516,1165.0,197.0,,1067.6711525558794,115.0,617.0,study,False,False,1040,manip_objstart,2.0,906,,598.6181504097583,535.0,407.0,5.0,2,,1086.2,,173.5,False,False
37,1,1.0,0,18,1180,manip_objend,ESACC,True,54.78777235843787,85.61687917694731,1165.0,197.0,1106.1481365531472,1064.530060637087,115.0,617.0,study,False,False,1164,manip_objstart,2.0,906,637.2077369272912,595.4361846579363,535.0,407.0,5.0,2,1123.1,1082.7,161.7,173.4,False,False
38,1,1.0,0,254,1434,,EFIX,True,,57.347013871691665,1165.0,197.0,,1103.7122269867268,115.0,617.0,study,False,False,1182,manip_objstart,2.0,906,,634.7256730273324,535.0,407.0,5.0,2,,1120.2,,161.2,False,False
39,1,1.0,0,26,1460,manip_objend,ESACC,True,112.3004007116626,53.70335185069915,1165.0,197.0,1027.5861910321685,1104.441963165109,115.0,617.0,study,False,False,1436,manip_objstart,2.0,906,558.7838401385638,635.5643555140582,535.0,407.0,5.0,2,1052.7,1122.4,196.7,164.3,False,False
40,1,1.0,0,192,1652,,EFIX,True,,113.80531622028906,1165.0,197.0,,1025.6449921878427,115.0,617.0,study,False,False,1462,manip_objstart,2.0,906,,556.8677131958722,535.0,407.0,5.0,2,,1051.2,,198.1,False,False
41,1,1.0,0,78,1730,other_objend,ESACC,True,1132.812274827564,113.88893712736102,1165.0,197.0,31.010482098800118,1024.2610458276738,115.0,617.0,study,False,False,1654,manip_objstart,2.0,906,469.5249194664751,555.6011969029585,535.0,407.0,5.0,2,102.1,1051.2,588.8,201.5,False,False
42,1,1.0,0,186,1916,,EFIX,True,,1140.3456537383743,1165.0,197.0,,36.44461551450365,115.0,617.0,study,False,False,1732,other_objstart,2.0,906,,476.8796598723833,535.0,407.0,5.0,2,,93.6,,587.5,False,False
43,1,1.0,0,18,1934,other_objend,ESACC,True,1179.3314038047151,1136.3988736354856,1165.0,197.0,63.76958522681483,37.60850967533807,115.0,617.0,study,False,False,1918,other_objstart,2.0,906,515.649648501771,472.8576952953182,535.0,407.0,5.0,2,55.0,96.6,595.4,584.2,False,False
44,1,1.0,0,288,2222,,EFIX,True,,1173.1884460733493,1165.0,197.0,,60.35834656449759,115.0,617.0,study,False,False,1936,other_objstart,2.0,906,,509.45964511431134,535.0,407.0,5.0,2,,60.2,,591.7,False,False
45,1,1.0,0,20,2242,other_objend,ESACC,True,1218.349219230677,1170.0069230564407,1165.0,197.0,100.2438028009712,57.69055381949455,115.0,617.0,study,False,False,2224,other_objstart,2.0,906,554.4824794346526,506.29655341509095,535.0,407.0,5.0,2,15.9,63.4,601.9,591.2,False,False
46,1,1.0,0,632,2874,,EFIX,True,,1212.675273929505,1165.0,197.0,,89.76257572061978,115.0,617.0,study,False,False,2244,other_objstart,2.0,906,,549.1387074319202,535.0,407.0,5.0,2,,25.4,,611.6,False,False
47,1,1.0,0,18,2892,other_objend,ESACC,True,1161.8003356859558,1211.214898356192,1165.0,197.0,46.1087844125173,88.99174118984301,115.0,617.0,study,False,False,2876,other_objstart,2.0,906,498.36936101650554,547.6344857658254,535.0,407.0,5.0,2,73.9,26.3,596.1,609.8,False,False
48,1,1.0,0,136,3028,,EFIX,True,,1162.8332640580936,1165.0,197.0,,49.69104547099007,115.0,617.0,study,False,False,2894,other_objstart,2.0,906,,499.2606533665556,535.0,407.0,5.0,2,,71.6,,592.8,False,False
49,1,1.0,0,44,3072,test_objend,ESACC,True,718.0040459496032,1163.9174970761458,1165.0,197.0,434.3797992540629,48.434904769184776,115.0,617.0,study,False,False,3030,other_objstart,2.0,906,82.87225108563177,500.43974662290765,535.0,407.0,5.0,2,466.0,71.5,361.1,595.7,False,False
50,1,1.0,0,230,3302,,EFIX,True,,740.2870389247673,1165.0,197.0,,412.9005933635843,115.0,617.0,study,False,False,3074,test_objstart,2.0,906,,97.90250252164142,535.0,407.0,5.0,2,,444.9,,368.7,False,False
51,1,1.0,0,42,3344,offscreen,ESACC,True,333.56633523183956,743.8959940744405,1165.0,197.0,815.6006988716966,409.40352954023246,115.0,617.0,study,False,False,3304,test_objstart,2.0,906,346.5349910182232,100.55471147589256,535.0,407.0,5.0,2,833.1,441.5,230.3,370.0,False,False
52,1,1.0,0,276,3620,,EFIX,True,,347.33044784470025,1165.0,197.0,,805.6043942283334,115.0,617.0,study,False,False,3346,offscreen,2.0,906,,337.14453873672636,535.0,407.0,5.0,2,,818.8,,225.0,False,False
53,1,1.0,0,38,3658,manip_objend,ESACC,True,102.02024308930062,352.46767227647985,1165.0,197.0,1039.786579063223,801.9098827175034,115.0,617.0,study,False,False,3622,offscreen,2.0,906,570.9239266312107,333.7386102925461,535.0,407.0,5.0,2,1063.2,813.5,190.3,223.1,False,False
54,1,1.0,0,226,3884,,EFIX,True,,113.51603410972386,1165.0,197.0,,1029.434742953627,115.0,617.0,study,False,False,3660,manip_objstart,2.0,906,,560.4176032210266,535.0,407.0,5.0,2,,1051.7,,190.0,False,False
55,1,1.0,0,18,3902,manip_objend,ESACC,True,85.72572542708515,113.48629873249013,1165.0,197.0,1072.9095488437038,1029.2274481376796,115.0,617.0,study,False,False,3886,manip_objstart,2.0,906,603.6132039642606,560.2241872679188,535.0,407.0,5.0,2,1086.7,1051.7,162.1,190.5,False,False
56,1,1.0,0,120,4022,,EFIX,True,,85.27097982314969,1165.0,197.0,,1072.0509036421731,115.0,617.0,study,False,False,3904,manip_objstart,2.0,906,,602.782829881542,535.0,407.0,5.0,2,,1086.5,,163.7,False,False
57,1,1.0,0,408,410,,EFIX,True,,583.9082804687737,1165.0,197.0,,265.4597521282652,745.0,617.0,study,True,True,4,screen,3.0,906,,288.5080241518422,325.0,407.0,8.0,3,,612.8,,386.8,True,False
58,1,1.0,0,32,442,other_objend,ESACC,True,596.0393023954041,578.2657607017728,1165.0,197.0,156.16289572110273,280.6764863682029,745.0,617.0,study,True,True,412,screen,3.0,906,334.9758946551229,290.45703640986216,325.0,407.0,8.0,3,648.4,613.0,494.3,369.3,True,False
59,1,1.0,0,152,594,,EFIX,True,,600.8210465687765,1165.0,197.0,,162.00595668061095,745.0,617.0,study,True,True,444,other_objstart,3.0,906,,327.9602567385262,325.0,407.0,8.0,3,,641.7,,492.2,True,False
60,1,1.0,0,44,638,test_objend,ESACC,True,906.8083204294059,606.9715808833228,1165.0,197.0,553.2823239540552,162.8941374021791,745.0,617.0,study,True,True,596,other_objstart,3.0,906,91.10065861452374,323.8278863841099,325.0,407.0,8.0,3,268.8,636.5,335.3,495.5,True,False
61,1,1.0,0,132,770,,EFIX,True,,895.4865046442632,1165.0,197.0,,539.6073387195545,745.0,617.0,study,True,True,640,test_objstart,3.0,906,,79.04479742525754,325.0,407.0,8.0,3,,281.2,,341.2,True,False
62,1,1.0,0,76,846,manip_objend,ESACC,True,73.26144961710763,891.4603861080984,1165.0,197.0,649.7501365909822,536.8255023748407,745.0,617.0,study,True,True,772,test_objstart,3.0,906,889.2981727182397,77.89492923162582,325.0,407.0,8.0,3,1168.0,285.1,123.8,340.1,True,False
63,1,1.0,0,452,1298,,EFIX,True,,77.80906116899241,1165.0,197.0,,630.2715684528376,745.0,617.0,study,True,True,848,manip_objstart,3.0,906,,860.6254992736388,325.0,407.0,8.0,3,,1137.8,,124.1,True,False
64,1,1.0,0,62,1360,other_objend,ESACC,True,568.6000351741108,66.37243403703074,1165.0,197.0,102.42070103255499,609.909255545446,745.0,617.0,study,True,True,1300,manip_objstart,3.0,906,393.4488530927495,845.2806042965851,325.0,407.0,8.0,3,700.4,1127.7,524.8,142.1,True,False
65,1,1.0,0,222,1582,,EFIX,True,,594.5325306490806,1165.0,197.0,,80.40478841462118,745.0,617.0,study,True,True,1362,other_objstart,3.0,906,,396.11731848027046,325.0,407.0,8.0,3,,691.7,,556.8,True,False
66,1,1.0,0,12,1594,other_objend,ESACC,True,584.1661150734438,602.7318143254096,1165.0,197.0,91.42237144156785,74.92422839108852,745.0,617.0,study,True,True,1584,other_objstart,3.0,906,392.1250438316838,397.795977857997,325.0,407.0,8.0,3,693.3,689.2,541.6,567.0,True,False
67,1,1.0,0,246,1840,,EFIX,True,,587.9578386245055,1165.0,197.0,,98.4602457847836,745.0,617.0,study,True,True,1596,other_objstart,3.0,906,,384.16197104867115,325.0,407.0,8.0,3,,686.1,,538.1,True,False
68,1,1.0,0,28,1868,screen,ESACC,True,646.628401788848,583.0725598070964,1165.0,197.0,193.27775350515637,110.8585134304082,745.0,617.0,study,True,True,1842,other_objstart,3.0,906,282.74421302654457,376.9769356339987,325.0,407.0,8.0,3,592.7,683.0,498.0,525.1,True,False
69,1,1.0,0,128,1996,,EFIX,True,,645.4979473243893,1165.0,197.0,,191.44607595874095,745.0,617.0,study,True,True,1870,screen,3.0,906,,284.6113139002032,325.0,407.0,8.0,3,,594.4,,498.8,True,False
70,1,1.0,0,44,2040,test_objend,ESACC,True,879.4742634096805,644.0166535113824,1165.0,197.0,537.3964830551089,195.41097717375044,745.0,617.0,study,True,True,1998,screen,3.0,906,88.6396073998526,282.0557568992343,325.0,407.0,8.0,3,294.7,593.4,323.7,493.7,True,False
71,1,1.0,0,214,2254,,EFIX,True,,884.0959506750385,1165.0,197.0,,541.912954264797,745.0,617.0,study,True,True,2042,test_objstart,3.0,906,,91.2230782203714,325.0,407.0,8.0,3,,289.9,,322.8,True,False
72,1,1.0,0,14,2268,test_objend,ESACC,True,920.5147473017474,888.9609496485209,1165.0,197.0,571.8840791629017,545.5195413548446,745.0,617.0,study,True,True,2256,test_objstart,3.0,906,109.01100861839596,92.45306917566336,325.0,407.0,8.0,3,253.4,285.1,324.8,323.6,True,False
73,1,1.0,0,584,2852,,EFIX,True,,919.6969174679232,1165.0,197.0,,571.7433165328652,745.0,617.0,study,True,True,2270,test_objstart,3.0,906,,109.2356169021808,325.0,407.0,8.0,3,,254.1,,323.9,True,False
74,1,1.0,0,24,2876,test_objend,ESACC,True,851.3382230347702,925.8748565545994,1165.0,197.0,527.557361810069,581.1232657534888,745.0,617.0,study,True,True,2854,test_objstart,3.0,906,103.20256779751172,118.71920653373657,325.0,407.0,8.0,3,320.4,247.0,303.9,317.5,True,False
75,1,1.0,0,160,3036,,EFIX,True,,851.8889246844333,1165.0,197.0,,531.0618984638231,745.0,617.0,study,True,True,2878,test_objstart,3.0,906,,107.65101021356,325.0,407.0,8.0,3,,319.3,,299.5,True,False
76,1,1.0,0,56,3092,offscreen,ESACC,True,195.65203806758566,854.3724305008911,1165.0,197.0,451.3975188234866,534.8011312628274,745.0,617.0,study,True,True,3038,test_objstart,3.0,906,671.2940637306426,110.32792031031855,325.0,407.0,8.0,3,971.6,316.5,226.6,297.0,True,False
77,1,1.0,0,218,3310,,EFIX,True,,210.3377521986959,1165.0,197.0,,443.3215198927297,745.0,617.0,study,True,True,3094,offscreen,3.0,906,,656.8728720231944,325.0,407.0,8.0,3,,956.9,,227.6,True,False
78,1,1.0,0,32,3342,manip_objend,ESACC,True,69.90851164200258,213.1142651255425,1165.0,197.0,571.3485801155018,443.7,745.0,617.0,study,True,True,3312,offscreen,3.0,906,811.0605402804404,654.470541735837,325.0,407.0,8.0,3,1100.6,953.8,169.8,225.5,True,False
79,1,1.0,0,252,3594,,EFIX,True,,80.0112492090955,1165.0,197.0,,563.6539718657184,745.0,617.0,study,True,True,3344,manip_objstart,3.0,906,,800.0611226650124,325.0,407.0,8.0,3,,1089.4,,170.8,True,False
80,1,1.0,0,24,3618,manip_objend,ESACC,True,134.45185011743058,73.81009416062281,1165.0,197.0,535.4524255244344,562.7325563711415,745.0,617.0,study,True,True,3596,manip_objstart,3.0,906,748.8386341529127,803.2906883563383,325.0,407.0,8.0,3,1034.1,1094.3,166.3,175.8,True,False
81,1,1.0,0,278,3896,,EFIX,True,,128.89689678188543,1165.0,197.0,,524.8032107371295,745.0,617.0,study,True,True,3620,manip_objstart,3.0,906,,747.102677013006,325.0,407.0,8.0,3,,1037.1,,181.0,True,False
82,1,1.0,0,58,3954,other_objend,ESACC,True,568.0026056278264,120.942837737503,1165.0,197.0,110.28581051069082,523.2276464408203,745.0,617.0,study,True,True,3898,manip_objstart,3.0,906,387.6325063768517,752.0247136896501,325.0,407.0,8.0,3,696.4,1044.4,518.0,187.9,True,False
83,1,1.0,0,60,4014,,EFIX,True,,587.3336360195966,1165.0,197.0,,99.84387812980825,745.0,617.0,study,True,True,3956,other_objstart,3.0,906,,383.37031705649827,325.0,407.0,8.0,3,,685.8,,536.6,True,False
84,1,2.0,0,80,82,,EFIX,True,,140.5156574905444,535.0,407.0,,542.6091134509261,115.0,197.0,study,False,False,4,manip_objstart,4.0,906,,448.2551170929341,955.0,407.0,1.0,4,,529.3,,547.4,False,False
85,1,2.0,0,44,126,manip_objend,ESACC,True,142.1461571763374,141.00730477532005,535.0,407.0,611.4634330849229,543.0847631815866,115.0,197.0,study,False,False,84,manip_objstart,4.0,906,293.93456754862973,448.22211011952544,955.0,407.0,1.0,4,666.2,529.5,461.7,547.9,False,False
86,1,2.0,0,82,208,,EFIX,True,,145.1829879841299,535.0,407.0,,613.957734701665,115.0,197.0,study,False,False,128,manip_objstart,4.0,906,,287.48930414886735,955.0,407.0,1.0,4,,671.7,,455.9,False,False
87,1,2.0,0,40,248,manip_objend,ESACC,True,130.8267938917713,146.57073377724487,535.0,407.0,354.99528165878485,615.5168397371431,115.0,197.0,study,False,False,210,manip_objstart,4.0,906,512.0816829374002,287.31686341041666,955.0,407.0,1.0,4,453.2,672.3,304.9,458.3,False,False
88,1,2.0,0,174,422,,EFIX,True,,131.63890002579024,535.0,407.0,,358.64857451271155,115.0,197.0,study,False,False,250,manip_objstart,4.0,906,,507.8432829131444,955.0,407.0,1.0,4,,458.6,,299.8,False,False
89,1,2.0,0,48,470,other_objend,ESACC,True,567.1561072579577,140.06202197598031,535.0,407.0,98.0104586255977,354.6736105209972,115.0,197.0,study,False,False,424,manip_objstart,4.0,906,959.340424458388,511.32511184177133,955.0,407.0,1.0,4,32.3,457.1,144.4,290.6,False,False
90,1,2.0,0,952,1422,,EFIX,True,,583.4072762659033,535.0,407.0,,113.90368738543981,115.0,197.0,study,False,False,472,other_objstart,4.0,906,,976.4200172057105,955.0,407.0,1.0,4,,15.2,,142.1,False,False
91,1,2.0,0,52,1474,manip_objend,ESACC,True,154.81243490107636,594.1283531359196,535.0,407.0,321.6067318947164,124.57327161152989,115.0,197.0,study,False,False,1424,other_objstart,4.0,906,546.8700851207716,988.2755182640112,955.0,407.0,1.0,4,417.5,2.5,306.2,143.5,False,False
92,1,2.0,0,126,1600,,EFIX,True,,142.66471182461348,535.0,407.0,,333.0874059462471,115.0,197.0,study,False,False,1476,manip_objstart,4.0,906,,536.2436200086673,955.0,407.0,1.0,4,,426.9,,313.9,False,False
93,1,2.0,0,20,1620,manip_objend,ESACC,True,132.9358115783704,145.24806367039804,535.0,407.0,365.4448385187565,331.23556572324776,115.0,197.0,study,False,False,1602,manip_objstart,4.0,906,500.5196599535327,537.6402142697289,955.0,407.0,1.0,4,467.8,426.0,292.3,311.0,False,False
94,1,2.0,0,538,2158,,EFIX,True,,141.74910934464455,535.0,407.0,,357.28813302431416,115.0,197.0,study,False,False,1622,manip_objstart,4.0,906,,508.57920720375506,955.0,407.0,1.0,4,,461.0,,286.1,False,False
95,1,2.0,0,54,2212,test_objend,ESACC,True,360.5090844902525,153.76803959210773,535.0,407.0,776.9985842972947,351.5147365331929,115.0,197.0,study,False,False,2160,manip_objstart,4.0,906,117.80831889132443,514.5139551071477,955.0,407.0,1.0,4,883.2,458.0,313.6,273.9,False,False
96,1,2.0,0,348,2560,,EFIX,True,,372.3654387829247,535.0,407.0,,790.1278504140961,115.0,197.0,study,False,False,2214,test_objstart,4.0,906,,108.31444963623271,955.0,407.0,1.0,4,,896.1,,316.1,False,False
97,1,2.0,0,18,2578,test_objend,ESACC,True,392.2495251749835,377.314855260166,535.0,407.0,810.2565581345207,797.2806908485869,115.0,197.0,study,False,False,2562,test_objstart,4.0,906,98.99338361729029,100.33194904914386,955.0,407.0,1.0,4,916.5,902.5,315.8,321.5,False,False
98,1,2.0,0,1088,3666,,EFIX,True,,387.02167897935635,535.0,407.0,,808.5442350298466,115.0,197.0,study,False,False,2580,test_objstart,4.0,906,,91.72665915643064,955.0,407.0,1.0,4,,913.3,,325.3,False,False
