,block,cond,cuecond,duration,end,endloc,event,manip_accuracy,manip_objend,manip_objstart,manip_x,manip_y,other_objend,other_objstart,other_x,other_y,phase,recog_accuracy,recog_loc_accuracy,start,startloc,studytrial,sub,test_objend,test_objstart,test_x,test_y,testtrial,trialnum,xend,xstart,yend,ystart,recog+manip_accuracy,recog+manip+loc_accuracy,dom_all_accuracy
0,1,1.0,0,228,230,,EFIX,False,,167.36561773554328,325.0,407.0,,363.206896960947,745.0,407.0,study,False,False,4,manip_objstart,1.0,900,,648.4606772966268,955.0,617.0,9.0,1,,411.3,,263.6,False,False,False
1,1,1.0,0,22,252,manip_objend,ESACC,False,130.70095638517722,162.19852033850373,325.0,407.0,440.34388834182766,357.6987000255942,745.0,407.0,study,False,False,232,manip_objstart,1.0,900,716.6636170477751,641.9660115613598,955.0,617.0,9.0,1,324.5,414.0,276.3,271.4,False,False,False
2,1,1.0,0,354,606,,EFIX,False,,119.6478165283429,325.0,407.0,,451.64986438611936,745.0,407.0,study,False,False,254,manip_objstart,1.0,900,,724.5934032269407,955.0,617.0,9.0,1,,309.2,,288.4,False,False,False
3,1,1.0,0,48,654,other_objend,ESACC,False,417.21511238209,115.0430354258788,325.0,407.0,93.12598992762439,449.4250771819481,745.0,407.0,study,False,False,608,manip_objstart,1.0,900,375.6307362290791,721.5808340026779,955.0,617.0,9.0,1,731.9,310.3,314.8,292.9,False,False,False
4,1,1.0,0,372,1026,,EFIX,False,,403.6492784584162,325.0,407.0,,84.33706184116208,745.0,407.0,study,False,False,656,other_objstart,1.0,900,,373.4926237558113,955.0,617.0,9.0,1,,720.5,,326.3,False,False,False
5,1,1.0,0,18,1044,other_objend,ESACC,False,437.5364213411268,403.52893328731705,325.0,407.0,78.32062308230192,82.24110894193977,745.0,407.0,study,False,False,1028,other_objstart,1.0,900,349.96302661852724,371.6713602095271,955.0,617.0,9.0,1,755.6,720.8,329.4,328.4,False,False,False
6,1,1.0,0,358,1402,,EFIX,False,,429.64629638808714,325.0,407.0,,66.45253945486208,745.0,407.0,study,False,False,1046,other_objstart,1.0,900,,344.3427652790167,955.0,617.0,9.0,1,,749.5,,340.7,False,False,False
7,1,1.0,0,54,1456,test_objend,ESACC,False,606.0252800007604,430.5434356717102,325.0,407.0,205.3938655364371,57.78970496550401,745.0,407.0,study,False,False,1404,other_objstart,1.0,900,110.82707250487131,335.9072044478951,955.0,617.0,9.0,1,922.0,751.7,511.2,349.6,False,False,False
8,1,1.0,0,144,1600,,EFIX,False,,602.0974173669906,325.0,407.0,,201.785281921155,745.0,407.0,study,False,False,1458,test_objstart,1.0,900,,112.52244220598841,955.0,617.0,9.0,1,,918.1,,510.7,False,False,False
9,1,1.0,0,24,1624,test_objend,ESACC,False,659.9213665278614,603.3361417982517,325.0,407.0,280.9202911859519,204.63259759872082,745.0,407.0,study,False,False,1602,test_objstart,1.0,900,28.951856589863134,107.86333946248837,955.0,617.0,9.0,1,959.5,918.5,588.4,515.5,False,False,False
10,1,1.0,0,662,2286,,EFIX,False,,656.8901658572763,325.0,407.0,,274.9485224546588,745.0,407.0,study,False,False,1626,test_objstart,1.0,900,,37.1845397981473,955.0,617.0,9.0,1,,958.7,,580.0,False,False,False
11,1,1.0,0,190,2476,screen,ESACC,False,263.6148705972408,653.9349356013945,325.0,407.0,201.4864759729546,271.85823511528946,745.0,407.0,study,False,False,2288,test_objstart,1.0,900,494.00890680229645,38.71562991867759,955.0,617.0,9.0,1,569.4,956.1,308.2,578.3,False,False,False
12,1,1.0,0,140,2616,,EFIX,False,,258.1639982646689,325.0,407.0,,184.54443909259368,745.0,407.0,study,False,False,2478,screen,1.0,900,,472.33319807102276,955.0,617.0,9.0,1,,573.8,,338.1,False,False,False
13,1,1.0,0,38,2654,manip_objend,ESACC,False,105.84705947734211,259.65864129660696,325.0,407.0,414.70423195332836,179.5177150032832,745.0,407.0,study,False,False,2618,other_objstart,1.0,900,687.4093394768505,466.3567411327942,955.0,617.0,9.0,1,343.6,576.9,302.8,344.0,False,False,False
14,1,1.0,0,316,2970,,EFIX,False,,98.25456732386539,325.0,407.0,,412.4244900584833,745.0,407.0,study,False,False,2656,manip_objstart,1.0,900,,683.5217333779519,955.0,617.0,9.0,1,,344.0,,310.6,False,False,False
15,1,1.0,0,44,3014,other_objend,ESACC,False,364.78148253440713,99.47889223347835,325.0,407.0,112.66556705577798,415.8606136676086,745.0,407.0,study,False,False,2972,manip_objstart,1.0,900,408.70959127478284,687.099738029349,955.0,617.0,9.0,1,678.3,340.9,316.2,308.8,False,False,False
16,1,1.0,0,330,3344,,EFIX,False,,362.3242332497234,325.0,407.0,,111.81614373604559,745.0,407.0,study,False,False,3016,other_objstart,1.0,900,,408.16767387925273,955.0,617.0,9.0,1,,676.4,,318.7,False,False,False
17,1,1.0,0,26,3370,other_objend,ESACC,False,478.6030192132097,357.71643797846366,325.0,407.0,113.70510102893357,112.75216184180239,745.0,407.0,study,False,False,3346,other_objstart,1.0,900,353.11591581235757,409.45213395462963,955.0,617.0,9.0,1,792.3,672.2,303.6,320.9,False,False,False
18,1,1.0,0,384,3754,,EFIX,False,,476.36880670337763,325.0,407.0,,105.90203019772565,745.0,407.0,study,False,False,3372,other_objstart,1.0,900,,345.9179671540639,955.0,617.0,9.0,1,,791.8,,312.0,False,False,False
19,1,1.0,0,52,3806,screen,ESACC,False,317.7867995999834,479.11272160108626,325.0,407.0,187.88413983090746,105.58882516630251,745.0,407.0,study,False,False,3756,other_objstart,1.0,900,484.86539369189876,342.6499671676622,955.0,617.0,9.0,1,613.2,795.0,273.1,314.0,False,False,False
20,1,1.0,0,204,4010,,EFIX,False,,320.70829424883914,325.0,407.0,,181.10165653577,745.0,407.0,study,False,False,3808,screen,1.0,900,,478.07929258649136,955.0,617.0,9.0,1,,618.4,,277.5,False,False,False
21,1,2.0,0,226,228,,EFIX,True,,568.675698443322,1165.0,197.0,,299.6465417788098,745.0,617.0,study,True,False,4,screen,2.0,900,,397.5928193516578,325.0,617.0,11.0,2,,616.3,,346.4,True,False,False
22,1,2.0,0,38,266,test_objend,ESACC,True,858.291151067049,568.6040801823357,1165.0,197.0,415.55709595674097,296.55117602194736,745.0,617.0,study,True,False,230,screen,2.0,900,142.81351476663542,396.2203932156951,325.0,617.0,11.0,2,353.7,617.2,477.1,349.4,True,False,False
23,1,2.0,0,188,454,,EFIX,True,,867.4483154632327,1165.0,197.0,,420.3933634109844,745.0,617.0,study,True,False,268,test_objstart,2.0,900,,134.99103673948133,325.0,617.0,11.0,2,,346.3,,483.7,True,False,False
24,1,2.0,0,46,500,other_objend,ESACC,True,552.9621053924038,872.534813059055,1165.0,197.0,80.46794392800153,426.08567213648473,745.0,617.0,study,True,False,456,test_objstart,2.0,900,412.3385623489513,135.10366390294527,325.0,617.0,11.0,2,729.7,340.6,538.0,482.8,True,False,False
25,1,2.0,0,186,686,,EFIX,True,,555.4824209639761,1165.0,197.0,,88.54784017693484,745.0,617.0,study,True,False,502,other_objstart,2.0,900,,405.69042384557224,325.0,617.0,11.0,2,,721.6,,531.6,True,False,False
26,1,2.0,0,54,740,test_objend,ESACC,True,915.7823158371208,557.6650786986756,1165.0,197.0,458.16727294733744,87.07663291606998,745.0,617.0,study,True,False,688,other_objstart,2.0,900,117.37653087393578,404.0226973822139,325.0,617.0,11.0,2,301.5,720.3,502.0,533.5,True,False,False
27,1,2.0,0,238,978,,EFIX,True,,915.4062376890383,1165.0,197.0,,458.7903442750294,745.0,617.0,study,True,False,742,test_objstart,2.0,900,,119.0822404895037,325.0,617.0,11.0,2,,301.3,,500.3,True,False,False
28,1,2.0,0,52,1030,other_objend,ESACC,True,527.4739804009293,915.517367393978,1165.0,197.0,73.46291581471561,460.74727345910577,745.0,617.0,study,True,False,980,test_objstart,2.0,900,452.00530970332636,122.36032853829708,325.0,617.0,11.0,2,771.8,300.1,548.6,497.2,True,False,False
29,1,2.0,0,248,1278,,EFIX,True,,533.6224226923003,1165.0,197.0,,72.6972489163104,745.0,617.0,study,True,False,1032,other_objstart,2.0,900,,442.2045793521365,325.0,617.0,11.0,2,,761.5,,546.2,True,False,False
30,1,2.0,0,18,1296,other_objend,ESACC,True,554.1356151701494,534.8939334111016,1165.0,197.0,86.73107862813656,69.85356111180019,745.0,617.0,study,True,False,1280,other_objstart,2.0,900,407.9831859280478,442.79060513972064,325.0,617.0,11.0,2,724.2,762.6,532.8,549.4,True,False,False
31,1,2.0,0,150,1446,,EFIX,True,,552.4237684966135,1165.0,197.0,,82.48648374127725,745.0,617.0,study,True,False,1298,other_objstart,2.0,900,,411.9223470509945,325.0,617.0,11.0,2,,728.9,,536.1,True,False,False
32,1,2.0,0,60,1506,manip_objend,ESACC,True,59.66573556070519,553.3096510996352,1165.0,197.0,639.3559259129456,81.80201709004494,745.0,617.0,study,True,False,1448,other_objstart,2.0,900,969.7051098143188,411.27554024036,325.0,617.0,11.0,2,1167.8,728.4,137.4,536.9,True,False,False
33,1,2.0,0,296,1802,,EFIX,True,,44.10997619586752,1165.0,197.0,,621.6218223325176,745.0,617.0,study,True,False,1508,manip_objstart,2.0,900,,954.2398493041463,325.0,617.0,11.0,2,,1159.0,,153.3,True,False,False
34,1,2.0,0,20,1822,manip_objend,ESACC,True,85.59672890946244,41.56657310868917,1165.0,197.0,626.4046615407647,620.7026502279493,745.0,617.0,study,True,False,1804,manip_objstart,2.0,900,943.1303197331745,954.2136972397745,325.0,617.0,11.0,2,1126.8,1160.3,120.4,155.7,True,False,False
35,1,2.0,0,196,2018,,EFIX,True,,84.25675047140142,1165.0,197.0,,626.2229634882451,745.0,617.0,study,True,False,1824,manip_objstart,2.0,900,,943.4549273812713,325.0,617.0,11.0,2,,1127.8,,121.4,True,False,False
36,1,2.0,0,222,2240,screen,ESACC,True,680.7106066457316,90.69123441656306,1165.0,197.0,287.6854706098311,630.9935815838384,745.0,617.0,study,True,False,2020,manip_objstart,2.0,900,273.771674940999,946.2287778333526,325.0,617.0,11.0,2,525.7,1126.9,430.8,114.7,True,False,False
37,1,2.0,0,186,2426,,EFIX,True,,686.3138130622172,1165.0,197.0,,274.41328320618885,745.0,617.0,study,True,False,2242,screen,2.0,900,,262.04322162574636,325.0,617.0,11.0,2,,527.1,,450.2,True,False,False
38,1,2.0,0,48,2474,test_objend,ESACC,True,916.7583869264573,686.7099678903751,1165.0,197.0,486.9886446314739,267.8256522441418,745.0,617.0,study,True,False,2428,screen,2.0,900,166.06607118854834,259.3811481199048,325.0,617.0,11.0,2,285.5,529.7,455.7,457.7,True,False,False
39,1,2.0,0,140,2614,,EFIX,True,,911.5230386556337,1165.0,197.0,,477.6758838375662,745.0,617.0,study,True,False,2476,test_objstart,2.0,900,,157.7791177564382,325.0,617.0,11.0,2,,293.0,,462.5,True,False,False
